seqnames	start	end	width	strand	name	score	signalValue	pValue	qValue	relSummit	TSS_intersect	VistaLimb_intersect	H3K27Ac_intersect	category
chr1	45321024	45321024	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_378	126	6.06416	15.7763	12.6652	282	FALSE	FALSE	FALSE	
chr1	45460965	45460965	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_380	333	9.66963	37.0162	33.3969	295	FALSE	FALSE	TRUE	H3K27Ac
chr1	45572678	45572678	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_381	130	6.63448	16.1685	13.0408	132	FALSE	FALSE	FALSE	
chr1	45673377	45673377	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_383	447	8.94777	48.5736	44.7649	177	FALSE	FALSE	TRUE	H3K27Ac
chr1	45676104	45676104	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_384	1003	14.5544	104.795	100.364	270	FALSE	FALSE	TRUE	H3K27Ac
chr1	45760850	45760850	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_385	76	4.90393	10.5622	7.66199	105	FALSE	FALSE	TRUE	H3K27Ac
chr1	45765943	45765943	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_386	77	4.64339	10.6447	7.74116	282	FALSE	FALSE	TRUE	H3K27Ac
chr1	45866544	45866544	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_389	358	9.3237	39.5485	35.8848	338	FALSE	FALSE	TRUE	H3K27Ac
chr1	46123279	46123279	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_393	514	14.3589	55.3622	51.4585	285	FALSE	FALSE	FALSE	
chr1	46830443	46830443	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_394	536	10.5801	57.5669	53.635	441	FALSE	FALSE	FALSE	
chr1	47170329	47170329	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_399b	55	4.42299	8.29613	5.50755	347	FALSE	FALSE	FALSE	
chr1	47432988	47432988	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_403	819	15.6043	86.2052	81.9443	301	FALSE	FALSE	FALSE	
chr1	47603426	47603426	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_405	47	4.17727	7.52342	4.78348	176	FALSE	FALSE	FALSE	
chr1	47770897	47770897	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_406	130	6.63448	16.1685	13.0408	200	FALSE	FALSE	FALSE	
chr1	48156350	48156350	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_407	365	12.0404	40.2224	36.5469	212	FALSE	FALSE	FALSE	
chr1	48454037	48454037	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_409	158	7.37165	19.099	15.8817	222	FALSE	FALSE	FALSE	
chr1	48517212	48517212	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_410	168	7.61737	20.1048	16.8595	194	FALSE	FALSE	FALSE	
chr1	49029913	49029913	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_411	78	5.16015	10.7478	7.83055	80	FALSE	FALSE	FALSE	
chr1	49379592	49379592	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_412	103	5.89732	13.3791	10.3504	141	FALSE	FALSE	FALSE	
chr1	50620039	50620039	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_415	72	4.69731	10.1175	7.23323	140	FALSE	FALSE	FALSE	
chr1	50623239	50623239	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_416	78	5.16015	10.7478	7.83055	307	FALSE	FALSE	FALSE	
chr1	51618150	51618150	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_423	133	6.37086	16.471	13.3353	104	FALSE	FALSE	TRUE	H3K27Ac
chr1	51650494	51650494	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_424a	528	12.65	56.7638	52.8422	221	FALSE	FALSE	TRUE	H3K27Ac
chr1	51650831	51650831	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_424b	192	7.04145	22.6085	19.2974	558	FALSE	FALSE	TRUE	H3K27Ac
chr1	51678636	51678636	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_425	40	3.93154	6.77496	4.08748	261	FALSE	FALSE	TRUE	H3K27Ac
chr1	51697421	51697421	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_426	616	13.3015	65.705	61.6707	195	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	51706290	51706290	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_427	130	6.63448	16.1685	13.0408	168	FALSE	FALSE	TRUE	H3K27Ac
chr1	51915051	51915051	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_430	287	8.1962	32.3309	28.7995	194	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	52079905	52079905	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_433a	297	9.13163	33.2767	29.726	249	FALSE	FALSE	FALSE	
chr1	52242428	52242428	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_435	157	7.30287	18.9534	15.7432	360	FALSE	FALSE	FALSE	
chr1	52293687	52293687	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_436	575	12.8529	61.5413	57.5595	259	FALSE	FALSE	FALSE	
chr1	52306853	52306853	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_437	378	9.39495	41.505	37.8076	311	FALSE	FALSE	FALSE	
chr1	52308538	52308538	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_438	229	7.1853	26.3364	22.935	159	FALSE	FALSE	FALSE	
chr1	52653083	52653083	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_443	149	7.12592	18.1074	14.9191	162	FALSE	FALSE	TRUE	H3K27Ac
chr1	53123267	53123267	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_445	40	3.93154	6.77496	4.08748	104	FALSE	FALSE	TRUE	H3K27Ac
chr1	53201981	53201981	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_446	652	12.8698	69.3447	65.268	298	FALSE	FALSE	FALSE	
chr1	54150240	54150240	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_449	182	7.5788	21.4988	18.2168	170	FALSE	FALSE	FALSE	
chr1	54558067	54558067	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_452	144	6.69946	17.6429	14.4711	327	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	54802578	54802578	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_454	179	7.66496	21.1959	17.9212	157	FALSE	FALSE	FALSE	
chr1	54853593	54853593	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_455	268	8.66549	30.3914	26.8998	245	FALSE	FALSE	TRUE	H3K27Ac
chr1	54907201	54907201	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_456	144	6.32193	17.6486	14.4765	244	FALSE	FALSE	TRUE	H3K27Ac
chr1	54916647	54916647	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_458	141	6.0117	17.3053	14.1423	264	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	54931398	54931398	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_460	99	5.35399	12.9737	9.9651	340	FALSE	FALSE	FALSE	
chr1	55027540	55027540	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_464	145	6.19735	17.7711	14.5958	413	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	55088063	55088063	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_465b	117	5.81506	14.798	11.7209	461	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	55131168	55131168	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_466a	73	4.92473	10.2675	7.37782	196	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	55193468	55193468	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_467	52	4.29574	8.04413	5.2821	170	FALSE	FALSE	TRUE	H3K27Ac
chr1	55821574	55821574	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_471	533	13.1054	57.3031	53.3743	320	FALSE	FALSE	FALSE	
chr1	55887740	55887740	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_473a	269	9.13795	30.4569	26.9641	202	FALSE	FALSE	FALSE	
chr1	55887960	55887960	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_473b	77	4.78483	10.6383	7.73521	422	FALSE	FALSE	FALSE	
chr1	55997270	55997270	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_476	109	5.63625	13.9958	10.9487	192	FALSE	FALSE	FALSE	
chr1	56144548	56144548	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_477	158	7.37165	19.099	15.8817	111	FALSE	FALSE	FALSE	
chr1	56249841	56249841	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_480	273	9.06695	30.8484	27.3477	341	FALSE	FALSE	FALSE	
chr1	56675355	56675355	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_483	219	8.34803	25.3019	21.9248	260	FALSE	FALSE	FALSE	
chr1	56815833	56815833	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_487	117	5.66483	14.8419	11.7635	133	FALSE	FALSE	FALSE	
chr1	56818161	56818161	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_488	120	5.78564	15.1283	12.0407	229	FALSE	FALSE	FALSE	
chr1	56861885	56861885	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_489	250	7.59525	28.5117	25.061	150	FALSE	FALSE	FALSE	
chr1	56865486	56865486	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_490	421	9.85784	45.908	42.1394	164	FALSE	FALSE	FALSE	
chr1	56966383	56966383	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_491	421	11.1459	45.9299	42.161	357	FALSE	FALSE	FALSE	
chr1	56973218	56973218	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_493a	66	4.06154	9.5282	6.678	108	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	57088167	57088167	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_494	86	5.40587	11.6062	8.64997	225	FALSE	FALSE	FALSE	
chr1	57096349	57096349	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_495	244	7.56497	27.9242	24.4861	197	FALSE	FALSE	TRUE	H3K27Ac
chr1	57096986	57096986	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_496	53	3.73662	8.1658	5.39812	115	FALSE	FALSE	TRUE	H3K27Ac
chr1	57325927	57325927	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_500	300	10.4801	33.5645	30.0083	263	FALSE	FALSE	FALSE	
chr1	57358802	57358802	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_501	161	7.25584	19.3286	16.1058	218	FALSE	FALSE	FALSE	
chr1	57437110	57437110	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_502	47	3.99765	7.44096	4.7224	141	FALSE	FALSE	FALSE	
chr1	57477820	57477820	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_504	314	8.56911	35.0498	31.4658	154	FALSE	FALSE	TRUE	H3K27Ac
chr1	57478361	57478361	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_505	204	6.77763	23.7465	20.4064	164	FALSE	FALSE	TRUE	H3K27Ac
chr1	57607946	57607946	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_507	70	4.77734	9.96124	7.08253	116	FALSE	FALSE	FALSE	
chr1	57906194	57906194	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_513	333	10.6112	36.9592	33.3408	162	FALSE	FALSE	FALSE	
chr1	58197589	58197589	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_514	135	6.6954	16.7403	13.5971	82	FALSE	FALSE	FALSE	
chr1	58826540	58826540	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_519	252	9.10577	28.6877	25.2321	385	FALSE	FALSE	TRUE	H3K27Ac
chr1	58973360	58973360	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_521a	115	5.89953	14.5874	11.5164	238	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	59126235	59126235	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_522	119	6.1194	15.0708	11.9852	324	FALSE	FALSE	FALSE	
chr1	59270525	59270525	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_524	704	12.5688	74.6305	70.4914	407	FALSE	FALSE	TRUE	H3K27Ac
chr1	59319176	59319176	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_527	74	4.40264	10.3846	7.49109	189	FALSE	FALSE	TRUE	H3K27Ac
chr1	59334864	59334864	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_530	415	9.86586	45.3323	41.5725	346	FALSE	FALSE	TRUE	H3K27Ac
chr1	59368371	59368371	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_532a	55	3.58717	8.2731	5.50071	126	FALSE	FALSE	TRUE	H3K27Ac
chr1	59368773	59368773	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_532b	185	6.12656	21.813	18.5232	528	FALSE	FALSE	TRUE	H3K27Ac
chr1	59368977	59368977	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_532c	151	5.52429	18.3546	15.1604	732	FALSE	FALSE	TRUE	H3K27Ac
chr1	59394717	59394717	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_535	137	6.58496	16.9452	13.7961	123	FALSE	FALSE	TRUE	H3K27Ac
chr1	59481404	59481404	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_538b	79	4.23233	10.847	7.92625	369	FALSE	FALSE	TRUE	H3K27Ac
chr1	59481503	59481503	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_538c	53	3.61424	8.10117	5.33657	468	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	59516412	59516412	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_541	270	8.12339	30.5384	27.0438	241	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	59520508	59520508	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_542	147	5.78679	17.9329	14.7532	162	FALSE	FALSE	FALSE	
chr1	59579475	59579475	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_543b	356	10.5737	39.3595	35.6989	459	FALSE	FALSE	FALSE	
chr1	59592656	59592656	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_544	64	4.4838	9.33769	6.49475	145	FALSE	FALSE	FALSE	
chr1	60180805	60180805	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_553	77	4.95846	10.6781	7.77315	204	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	60409422	60409422	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_554	108	5.56934	13.8431	10.8006	177	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	60566788	60566788	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_555	308	9.36102	34.4489	30.8755	150	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	61016795	61016795	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_557	368	11.3214	40.5524	36.8714	213	FALSE	FALSE	FALSE	
chr1	61101970	61101970	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_561	180	6.72121	21.3081	18.0309	169	FALSE	FALSE	FALSE	
chr1	61112228	61112228	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_562b	105	5.15936	13.6042	10.5691	397	FALSE	FALSE	FALSE	
chr1	61112376	61112376	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_562c	75	4.42829	10.4476	7.55151	545	FALSE	FALSE	FALSE	
chr1	61142866	61142866	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_566	111	4.86123	14.2076	11.1535	162	FALSE	FALSE	TRUE	H3K27Ac
chr1	61233768	61233768	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_569a	422	7.80235	46.0309	42.2602	266	FALSE	FALSE	TRUE	H3K27Ac
chr1	61234300	61234300	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_569b	1571	17.7562	161.978	157.138	798	FALSE	FALSE	TRUE	H3K27Ac
chr1	61272906	61272906	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_571	278	9.51151	31.3482	27.8368	298	FALSE	FALSE	FALSE	
chr1	61301167	61301167	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_575a	201	5.76617	23.5008	20.1665	141	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	61305882	61305882	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_576	354	8.32833	39.1546	35.4975	180	FALSE	FALSE	FALSE	
chr1	61321706	61321706	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_577	122	6.2356	15.3225	12.224	242	FALSE	FALSE	TRUE	H3K27Ac
chr1	61407352	61407352	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_582	245	8.56177	27.952	24.5135	228	FALSE	FALSE	TRUE	H3K27Ac
chr1	61530424	61530424	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_584	253	8.67835	28.7813	25.3238	265	FALSE	FALSE	TRUE	H3K27Ac
chr1	61928577	61928577	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_587	546	11.2402	58.5527	54.6078	315	FALSE	FALSE	TRUE	H3K27Ac
chr1	61939656	61939656	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_588	281	9.17722	31.6878	28.1696	187	FALSE	FALSE	FALSE	
chr1	61993823	61993823	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_590	765	15.3551	80.7762	76.5714	193	FALSE	FALSE	FALSE	
chr1	62016658	62016658	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_591	244	6.63426	27.8527	24.416	405	FALSE	FALSE	TRUE	H3K27Ac
chr1	62020070	62020070	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_592	565	10.699	60.5228	56.5536	242	FALSE	FALSE	TRUE	H3K27Ac
chr1	62076319	62076319	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_595	576	14.2013	61.6391	57.6561	213	FALSE	FALSE	FALSE	
chr1	62081970	62081970	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_596	163	6.21876	19.5285	16.3009	151	FALSE	FALSE	FALSE	
chr1	62086274	62086274	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_597	314	8.76123	35.064	31.4795	224	FALSE	FALSE	FALSE	
chr1	62156158	62156158	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_598	141	6.3836	17.3633	14.1988	130	FALSE	FALSE	FALSE	
chr1	62190930	62190930	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_601	252	8.23477	28.7322	25.2758	166	FALSE	FALSE	FALSE	
chr1	62244451	62244451	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_603	258	8.25627	29.3188	25.8504	219	FALSE	FALSE	TRUE	H3K27Ac
chr1	62329063	62329063	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_605	111	5.9148	14.218	11.1636	155	FALSE	FALSE	FALSE	
chr1	62374855	62374855	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_607	172	7.13424	20.4774	17.2234	282	FALSE	FALSE	FALSE	
chr1	62383302	62383302	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_608	679	13.0573	72.0854	67.9755	370	FALSE	FALSE	TRUE	H3K27Ac
chr1	62480798	62480798	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_612	62	4.66871	9.09184	6.25789	90	FALSE	FALSE	FALSE	
chr1	62563136	62563136	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_613	64	4.34633	9.33949	6.49646	120	FALSE	FALSE	TRUE	H3K27Ac
chr1	62625523	62625523	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_617	144	6.89386	17.6148	14.4439	164	FALSE	FALSE	FALSE	
chr1	62632035	62632035	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_618	143	6.47126	17.5674	14.3975	185	FALSE	FALSE	FALSE	
chr1	62645039	62645039	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_619	116	4.69473	14.7165	11.6416	152	FALSE	FALSE	FALSE	
chr1	62648307	62648307	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_620	320	7.92654	35.6719	32.0763	479	FALSE	FALSE	TRUE	H3K27Ac
chr1	62703315	62703315	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_622b	136	5.4013	16.8437	13.6976	323	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	62766941	62766941	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_625	420	10.6476	45.8216	42.0543	254	FALSE	FALSE	TRUE	H3K27Ac
chr1	62780228	62780228	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_626	56	4.33859	8.42542	5.63199	139	FALSE	FALSE	FALSE	
chr1	62826450	62826450	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_628	148	6.47981	18.0254	14.843	151	FALSE	FALSE	FALSE	
chr1	62888222	62888222	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_632b	80	4.77246	10.9423	8.01827	517	FALSE	FALSE	TRUE	H3K27Ac
chr1	63177088	63177088	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_637	44	3.8568	7.14922	4.44501	162	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	63369191	63369191	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_640	47	4.17727	7.52342	4.78348	94	FALSE	FALSE	FALSE	
chr1	63418055	63418055	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_641	259	8.70679	29.3995	25.9293	181	FALSE	FALSE	FALSE	
chr1	63553161	63553161	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_642	196	7.55518	22.9262	19.6076	238	FALSE	FALSE	FALSE	
chr1	63977539	63977539	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_647	295	10.566	33.1381	29.5901	196	FALSE	FALSE	FALSE	
chr1	64020897	64020897	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_648	277	9.98421	31.2526	27.7431	196	FALSE	FALSE	TRUE	H3K27Ac
chr1	64122185	64122185	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_650	91	5.28198	12.0787	9.10717	201	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	64164781	64164781	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_651	367	11.8167	40.3891	36.7109	207	FALSE	FALSE	FALSE	
chr1	64381365	64381365	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_655	112	6.14304	14.2923	11.2294	199	FALSE	FALSE	FALSE	
chr1	64879180	64879180	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_661	489	12.4717	52.8158	48.9461	377	FALSE	FALSE	FALSE	
chr1	64956692	64956692	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_662	78	5.16015	10.7478	7.83055	276	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	65179163	65179163	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_664	55	4.29026	8.326	5.53635	199	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	65511800	65511800	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_666	86	5.40587	11.6062	8.64997	214	FALSE	FALSE	FALSE	
chr1	66004513	66004513	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_667	1158	18.8329	120.397	115.839	292	FALSE	FALSE	FALSE	
chr1	66220196	66220196	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_668	130	6.63448	16.1685	13.0408	96	FALSE	FALSE	FALSE	
chr1	66247306	66247306	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_670	622	13.0149	66.2659	62.2248	252	FALSE	FALSE	FALSE	
chr1	66250822	66250822	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_671	74	4.25813	10.3229	7.43149	114	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr1	66331361	66331361	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_672	156	7.27375	18.8915	15.6831	119	FALSE	FALSE	FALSE	
chr1	66372979	66372979	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_673	70	4.91443	9.90942	7.03251	134	FALSE	FALSE	FALSE	
chr1	66378795	66378795	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_674	78	5.16015	10.7478	7.83055	111	FALSE	FALSE	FALSE	
chr1	66985351	66985351	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_680	55	4.42299	8.29613	5.50755	124	FALSE	FALSE	FALSE	
chr1	67045363	67045363	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_681	422	11.1964	46.0659	42.2947	171	FALSE	FALSE	FALSE	
chr1	67052955	67052955	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_682	408	11.6391	44.5966	40.8486	264	FALSE	FALSE	TRUE	H3K27Ac
chr1	67141284	67141284	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_684	150	6.57839	18.2579	15.066	175	FALSE	FALSE	FALSE	
chr1	67235766	67235766	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_685	47	4.17727	7.52342	4.78348	152	FALSE	FALSE	FALSE	
chr1	67469217	67469217	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_688	109	5.61697	13.9519	10.9061	162	FALSE	FALSE	FALSE	
chr1	67795228	67795228	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_690	409	12.5427	44.7345	40.9844	194	FALSE	FALSE	TRUE	H3K27Ac
chr1	68063165	68063165	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_691	139	6.8802	17.1304	13.972	113	FALSE	FALSE	FALSE	
chr1	68401306	68401306	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_693	94	5.6516	12.4835	9.49021	209	FALSE	FALSE	FALSE	
chr1	68787852	68787852	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_696a	84	5.3129	11.4164	8.47585	174	FALSE	FALSE	FALSE	
chr1	68973782	68973782	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_698	130	6.63448	16.1685	13.0408	251	FALSE	FALSE	FALSE	
chr1	69307154	69307154	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_701	71	4.81335	10.0365	7.15496	116	FALSE	FALSE	FALSE	
chr1	69466985	69466985	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_702	650	15.0452	69.1244	65.0498	263	FALSE	FALSE	FALSE	
chr1	69591935	69591935	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_704	94	5.45982	12.462	9.47719	274	FALSE	FALSE	TRUE	H3K27Ac
chr1	70964202	70964202	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_708	209	8.60025	24.2607	20.907	172	FALSE	FALSE	FALSE	
